ANSI,State,County,sqmiles,y1997,y2002,y2007
a53037,WASHINGTON,KITTITAS,2297.5875,89948,97837,69739
a53039,WASHINGTON,KLICKITAT,1872.357813,187382,213035,191395
a53041,WASHINGTON,LEWIS,2402.139063,66809,63186,54408
a53043,WASHINGTON,LINCOLN,2311.20625,905494,854791,743236
a53045,WASHINGTON,MASON,960.9640625,7181,6923,6075
a53047,WASHINGTON,OKANOGAN,5268.064063,146053,139753,127148
a53049,WASHINGTON,PACIFIC,933.00625,15887,16949,15042
a53051,WASHINGTON,PEND OREILLE,1400.264063,26383,24473,19041
a53053,WASHINGTON,PIERCE,1669.795313,26812,27658,17319
a53055,WASHINGTON,SAN JUAN,174.9171875,11716,9206,9033
a53057,WASHINGTON,SKAGIT,1735.25625,76667,76178,69810
a53059,WASHINGTON,SKAMANIA,1656.492188,1995,2262,1610
a53061,WASHINGTON,SNOHOMISH,2089.064063,43301,38827,37039
a53063,WASHINGTON,SPOKANE,1763.635938,428282,421846,394876
a53065,WASHINGTON,STEVENS,2478.304688,128622,116370,88344
a53067,WASHINGTON,THURSTON,721.8265625,29662,30029,26283
a53069,WASHINGTON,WAHKIAKUM,263.371875,8382,6989,4660
a53071,WASHINGTON,WALLA WALLA,1270.50625,632525,559439,567192
a53073,WASHINGTON,WHATCOM,2106.859375,85738,89512,73705
a53075,WASHINGTON,WHITMAN,2159.348438,1130712,1087988,1057584
a53077,WASHINGTON,YAKIMA,4297.028125,0,361256,344505
a53000,WASHINGTON,,71299.64,#N/A,#N/A,#N/A
a54001,WEST VIRGINIA,BARBOUR,340.7890625,40527,31381,23073
a54003,WEST VIRGINIA,BERKELEY,321.1328125,49849,44401,38320
a54005,WEST VIRGINIA,BOONE,501.5375,449,501,165
a54007,WEST VIRGINIA,BRAXTON,510.8140625,25711,20047,12853
a54009,WEST VIRGINIA,BROOKE,88.846875,7776,5041,5142
a54011,WEST VIRGINIA,CABELL,281.0171875,11978,11314,9235
a54013,WEST VIRGINIA,CALHOUN,279.2484375,13727,12907,9333
a54015,WEST VIRGINIA,CLAY,341.8984375,5906,4538,4157
a54017,WEST VIRGINIA,DODDRIDGE,319.725,27966,24045,16369
a54019,WEST VIRGINIA,FAYETTE,661.528125,11157,7826,7891
a54021,WEST VIRGINIA,GILMER,338.503125,25139,19319,12096
a54023,WEST VIRGINIA,GRANT,477.209375,34213,27060,20640
a54025,WEST VIRGINIA,GREENBRIER,1019.5625,64576,50780,38498
a54027,WEST VIRGINIA,HAMPSHIRE,640.2328125,50774,46246,33525
a54029,WEST VIRGINIA,HANCOCK,82.965625,3758,3102,3069
a54031,WEST VIRGINIA,HARDY,582.3109375,43731,39811,28329
a54033,WEST VIRGINIA,HARRISON,415.9828125,51254,43306,26811
a54035,WEST VIRGINIA,JACKSON,464.3515625,52099,45147,36786
a54037,WEST VIRGINIA,JEFFERSON,209.5453125,56076,46677,42964
a54039,WEST VIRGINIA,KANAWHA,901.6375,7250,6259,3988
a54041,WEST VIRGINIA,LEWIS,384.9203125,34900,25780,22107
a54043,WEST VIRGINIA,LINCOLN,437.0421875,9136,7456,6722
a54045,WEST VIRGINIA,LOGAN,453.753125,0,265,326
a54049,WEST VIRGINIA,MARION,308.734375,21876,19344,15971
a54051,WEST VIRGINIA,MARSHALL,305.43125,36524,36600,30332
a54053,WEST VIRGINIA,MASON,430.778125,51142,48710,40420
a54047,WEST VIRGINIA,MCDOWELL,533.453125,284,244,500
a54055,WEST VIRGINIA,MERCER,418.94375,20717,17517,11621
a54057,WEST VIRGINIA,MINERAL,327.6671875,28901,25317,19640
a54059,WEST VIRGINIA,MINGO,422.5890625,0,71,311
a54061,WEST VIRGINIA,MONONGALIA,360.0578125,31662,25812,16665
a54063,WEST VIRGINIA,MONROE,472.7515625,48154,41066,31359
a54065,WEST VIRGINIA,MORGAN,228.7453125,12321,9475,7821
a54067,WEST VIRGINIA,NICHOLAS,646.825,18712,16698,15290
a54069,WEST VIRGINIA,OHIO,105.8203125,13915,9764,10749
a54071,WEST VIRGINIA,PENDLETON,696.0890625,46358,40529,29598
a54073,WEST VIRGINIA,PLEASANTS,130.1078125,6602,5531,7604
a54075,WEST VIRGINIA,POCAHONTAS,940.2734375,38136,29873,23703
a54077,WEST VIRGINIA,PRESTON,648.3265625,79843,51553,46323
a54079,WEST VIRGINIA,PUTNAM,345.6734375,22658,17798,15013
a54081,WEST VIRGINIA,RALEIGH,605.353125,13878,11571,14119
a54083,WEST VIRGINIA,RANDOLPH,1039.723438,38271,29596,25632
a54085,WEST VIRGINIA,RITCHIE,451.9921875,36896,29059,21784
a54087,WEST VIRGINIA,ROANE,483.55,43592,31918,29459
a54089,WEST VIRGINIA,SUMMERS,360.4609375,22410,17386,13599
a54091,WEST VIRGINIA,TAYLOR,172.859375,19801,18802,13990
a54093,WEST VIRGINIA,TUCKER,418.86875,12502,9833,8649
a54095,WEST VIRGINIA,TYLER,256.29375,20560,18447,11965
a54097,WEST VIRGINIA,UPSHUR,354.709375,30162,22486,19540
a54099,WEST VIRGINIA,WAYNE,505.7921875,8274,6660,7165
a54101,WEST VIRGINIA,WEBSTER,553.4734375,3964,2575,2768
a54103,WEST VIRGINIA,WETZEL,358.0921875,14776,12286,10034
a54105,WEST VIRGINIA,WIRT,232.509375,15009,11875,9894
a54107,WEST VIRGINIA,WOOD,366.2578125,33079,30419,27405
a54109,WEST VIRGINIA,WYOMING,499.4515625,1377,1008,810
a54000,WEST VIRGINIA,,24229.76,#N/A,#N/A,#N/A
a55001,WISCONSIN,ADAMS,645.6578125,91356,90945,79563
a55003,WISCONSIN,ASHLAND,1043.821875,28922,29353,26529
a55005,WISCONSIN,BARRON,862.5421875,234901,233945,207201
a55007,WISCONSIN,BAYFIELD,1476.442188,56631,59887,47594
a55009,WISCONSIN,BROWN,529.7609375,174340,170555,160561
a55011,WISCONSIN,BUFFALO,671.5609375,175366,167059,159073
a55013,WISCONSIN,BURNETT,821.409375,50683,51953,48507
a55015,WISCONSIN,CALUMET,318.240625,126158,129640,128524
a55017,WISCONSIN,CHIPPEWA,1008.390625,251944,238902,226265
a55019,WISCONSIN,CLARK,1209.81875,314765,315377,291609
a55021,WISCONSIN,COLUMBIA,765.540625,265288,264572,241903
a55023,WISCONSIN,CRAWFORD,570.6625,120960,129755,105353
a55025,WISCONSIN,DANE,1197.246875,439939,415310,417244
a55027,WISCONSIN,DODGE,875.6296875,341936,340629,342864
a55029,WISCONSIN,DOOR,481.984375,101730,99186,98994
a55031,WISCONSIN,DOUGLAS,1304.151563,39704,39248,29793
a55033,WISCONSIN,DUNN,850.1421875,249010,254868,250764
a55035,WISCONSIN,EAU CLAIRE,637.6515625,143340,133026,131611
a55037,WISCONSIN,FLORENCE,488.1015625,12340,10720,9417
a55039,WISCONSIN,FOND DU LAC,719.5625,288508,292255,279922
a55041,WISCONSIN,FOREST,1013.979688,14466,14123,11049
a55043,WISCONSIN,GRANT,1147.851563,381513,374984,354606
a55045,WISCONSIN,GREEN,583.9796875,256024,247639,240009
a55047,WISCONSIN,GREEN LAKE,349.453125,111466,116464,108478
a55049,WISCONSIN,IOWA,762.4671875,238955,216882,201818
a55051,WISCONSIN,IRON,757.190625,5486,5904,4125
a55053,WISCONSIN,JACKSON,987.4765625,140167,132880,127122
a55055,WISCONSIN,JEFFERSON,556.68125,209612,194368,190189
a55057,WISCONSIN,JUNEAU,766.9375,116019,109151,111635
a55059,WISCONSIN,KENOSHA,272.2328125,77255,77850,71697
a55061,WISCONSIN,KEWAUNEE,342.5234375,140605,142526,142190
a55063,WISCONSIN,LA CROSSE,452.6453125,97546,95439,87654
a55065,WISCONSIN,LAFAYETTE,633.5984375,263835,264340,249866
a55067,WISCONSIN,LANGLADE,870.678125,85516,87558,78258
a55069,WISCONSIN,LINCOLN,878.9328125,51739,50631,42570
a55071,WISCONSIN,MANITOWOC,589.084375,217868,209546,199725
a55073,WISCONSIN,MARATHON,1545.021875,372166,341340,323614
a55075,WISCONSIN,MARINETTE,1399.351563,91700,91001,86555
a55077,WISCONSIN,MARQUETTE,455.409375,94133,92590,90299
a55078,WISCONSIN,MENOMINEE,357.6328125,0,331,290
a55079,WISCONSIN,MILWAUKEE,241.5640625,0,4464,4647
a55081,WISCONSIN,MONROE,900.753125,194519,185821,167161
a55083,WISCONSIN,OCONTO,997.928125,158357,154401,146751
a55085,WISCONSIN,ONEIDA,1112.99375,18696,19622,13890
a55087,WISCONSIN,OUTAGAMIE,637.4515625,222429,220919,207537
a55089,WISCONSIN,OZAUKEE,231.9453125,62917,63095,57652
a55091,WISCONSIN,PEPIN,232.2921875,67259,68984,67504
a55093,WISCONSIN,PIERCE,573.70625,193883,182146,177989
a55095,WISCONSIN,POLK,913.975,186609,186419,172203
a55097,WISCONSIN,PORTAGE,800.8265625,201356,211222,206817
a55099,WISCONSIN,PRICE,1252.610938,46054,47401,40392
a55101,WISCONSIN,RACINE,332.43125,114839,109124,104990
a55103,WISCONSIN,RICHLAND,586.15625,139679,133343,118363
a55105,WISCONSIN,ROCK,718.1515625,320259,301778,298238
a55107,WISCONSIN,RUSK,913.1421875,90737,86124,81631
a55111,WISCONSIN,SAUK,830.8734375,222559,223473,209605
a55113,WISCONSIN,SAWYER,1256.515625,30232,28740,22484
a55115,WISCONSIN,SHAWANO,892.4609375,197893,187722,189064
a55117,WISCONSIN,SHEBOYGAN,511.2625,159879,166592,157607
a55109,WISCONSIN,ST CROIX,721.78125,254025,232792,222427
a55119,WISCONSIN,TAYLOR,974.875,135146,133194,129825
a55121,WISCONSIN,TREMPEALEAU,732.96875,221691,219785,192304
a55123,WISCONSIN,VERNON,791.60625,222827,219233,187932
a55125,WISCONSIN,VILAS,856.578125,0,4512,3573
a55127,WISCONSIN,WALWORTH,555.3375,190909,185829,182277
a55129,WISCONSIN,WASHBURN,797.0078125,51370,47321,45601
a55131,WISCONSIN,WASHINGTON,430.303125,112204,105052,104273
a55133,WISCONSIN,WAUKESHA,549.4203125,93583,80705,69445
a55135,WISCONSIN,WAUPACA,747.7046875,177074,171522,159820
a55137,WISCONSIN,WAUSHARA,625.9625,137290,136775,108934
a55139,WISCONSIN,WINNEBAGO,434.4953125,143468,137752,133342
a55141,WISCONSIN,WOOD,792.6265625,147572,140061,126961
a55000,WISCONSIN,,65497.82,#N/A,#N/A,#N/A
a56001,WYOMING,ALBANY,4271.76875,133397,99567,104894
a56003,WYOMING,BIG HORN,3136.648438,131433,131155,116477
a56005,WYOMING,CAMPBELL,4796.75625,159943,196234,170423
a56007,WYOMING,CARBON,7896.14375,160780,143261,123490
a56009,WYOMING,CONVERSE,4254.723438,80729,71452,60939
a56011,WYOMING,CROOK,2858.595313,188693,182895,166553
a56013,WYOMING,FREMONT,9182.276563,0,192038,170074
a56015,WYOMING,GOSHEN,2225.407813,289948,285940,286219
a56017,WYOMING,HOT SPRINGS,2003.878125,36110,50294,40456
a56019,WYOMING,JOHNSON,4154.257813,60387,50944,45029
a56021,WYOMING,LARAMIE,2685.976563,0,404830,345564
a56023,WYOMING,LINCOLN,4075.532813,114066,117906,93900
a56025,WYOMING,NATRONA,5339.882813,53243,74961,49561
a56027,WYOMING,NIOBRARA,2625.784375,99348,89377,52784
a56029,WYOMING,PARK,6941.64375,126788,126129,113460
a56031,WYOMING,PLATTE,2084.929688,175230,211768,196159
a56033,WYOMING,SHERIDAN,2523.314063,131398,124710,91424
a56035,WYOMING,SUBLETTE,4882.592188,177353,162193,117872
a56037,WYOMING,SWEETWATER,10425.30625,46649,36279,46144
a56039,WYOMING,TETON,3995.426563,21424,23712,18474
a56041,WYOMING,UINTA,2081.664063,102029,96472,70210
a56043,WYOMING,WASHAKIE,2238.55625,58619,46785,46629
a56045,WYOMING,WESTON,2397.898438,97749,70902,49282
a56000,WYOMING,,97813.56,#N/A,#N/A,#N/A
