ANSI,State,County,sqmiles,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
a48285,TEXAS,LAVACA,969.725,0,0,0,0,16500,12900,6700,6300,2800
a48287,TEXAS,LEE,629.00625,0,0,0,0,8800,3200,2900,1800,0
a48289,TEXAS,LEON,1072.051563,0,0,0,0,3300,0,0,0,0
a48291,TEXAS,LIBERTY,1159.760938,0,0,0,0,500,0,0,23800,1300
a48293,TEXAS,LIMESTONE,905.284375,0,0,0,0,3100,4500,10400,8900,10100
a48295,TEXAS,LIPSCOMB,932.1421875,0,0,0,0,2200,0,0,5000,0
a48297,TEXAS,LIVE OAK,1036.298438,0,0,0,0,12800,30000,16000,15800,10400
a48299,TEXAS,LLANO,934.3671875,,,,,,,,,
a48301,TEXAS,LOVING,668.9125,,,,,,,,,
a48303,TEXAS,LUBBOCK,895.6015625,0,0,0,0,1600,4000,2800,0,0
a48305,TEXAS,LYNN,891.8921875,0,0,0,0,500,0,0,0,0
a48313,TEXAS,MADISON,466.065625,0,0,0,0,2200,600,0,0,0
a48315,TEXAS,MARION,381.24375,,,,,,,,,
a48317,TEXAS,MARTIN,915.0515625,,,,,,,,,
a48319,TEXAS,MASON,928.7875,,,,,,,,,
a48321,TEXAS,MATAGORDA,1100.4125,0,0,0,0,700,3900,8600,3800,13500
a48323,TEXAS,MAVERICK,1279.24375,0,0,0,0,2100,1000,0,0,0
a48307,TEXAS,MCCULLOCH,1065.60625,0,0,0,0,900,0,0,10800,800
a48309,TEXAS,MCLENNAN,1037.089063,0,0,0,0,11700,6000,46500,55600,64600
a48311,TEXAS,MCMULLEN,1127.004688,,,,,,,,,
a48325,TEXAS,MEDINA,1325.33125,0,0,0,0,14100,30000,30100,25100,33800
a48327,TEXAS,MENARD,901.9125,,,,,,,,,
a48329,TEXAS,MIDLAND,900.2828125,,,,,,,,,
a48331,TEXAS,MILAM,1016.734375,0,0,0,0,4800,11000,12800,42700,41200
a48333,TEXAS,MILLS,748.109375,0,0,0,0,600,0,0,0,0
a48335,TEXAS,MITCHELL,910.0171875,,,,,,,,,
a48337,TEXAS,MONTAGUE,930.6640625,,,,,,,,,
a48339,TEXAS,MONTGOMERY,1041.775,0,0,0,0,600,0,0,0,0
a48341,TEXAS,MOORE,899.6875,0,0,0,0,32300,35000,54100,89700,66300
a48343,TEXAS,MORRIS,251.98125,,,,,,,,,
a48345,TEXAS,MOTLEY,989.359375,,,,,,,,,
a48347,TEXAS,NACOGDOCHES,946.7921875,0,0,0,0,900,0,0,0,0
a48349,TEXAS,NAVARRO,1009.689063,0,0,0,0,1200,800,4000,7100,13400
a48351,TEXAS,NEWTON,932.628125,,,,,,,,,
a48353,TEXAS,NOLAN,911.9875,,,,,,,,,
a48355,TEXAS,NUECES,835.8234375,0,0,0,0,0,8200,26300,29400,11100
a48357,TEXAS,OCHILTREE,917.584375,0,0,0,0,3200,2500,8400,16500,27300
a48359,TEXAS,OLDHAM,1500.514063,0,0,0,0,0,2500,0,0,0
a48361,TEXAS,ORANGE,333.7046875,,,,,,,,,
a48363,TEXAS,PALO PINTO,951.7734375,,,,,,,,,
a48365,TEXAS,PANOLA,800.8859375,0,0,0,0,1400,0,0,0,0
a48367,TEXAS,PARKER,903.4921875,,,,,,,,,
a48369,TEXAS,PARMER,880.7671875,0,0,0,0,16200,145000,106000,63700,90300
a48371,TEXAS,PECOS,4763.535938,0,0,0,0,0,1100,0,0,0
a48373,TEXAS,POLK,1057.045313,0,0,0,0,600,0,0,0,0
a48375,TEXAS,POTTER,908.3609375,0,0,0,0,0,1300,0,0,0
a48377,TEXAS,PRESIDIO,3855.48125,,,,,,,,,
a48379,TEXAS,RAINS,229.45625,0,0,0,0,800,0,0,0,0
a48381,TEXAS,RANDALL,911.528125,0,0,0,0,9700,4000,1600,5000,2500
a48383,TEXAS,REAGAN,1175.301563,0,0,0,0,0,0,0,0,500
a48385,TEXAS,REAL,699.178125,,,,,,,,,
a48387,TEXAS,RED RIVER,1036.567188,0,0,0,0,1000,1300,1500,5900,0
a48389,TEXAS,REEVES,2636.039063,,,,,,,,,
a48391,TEXAS,REFUGIO,769.6875,0,0,0,0,0,10400,5300,16600,0
a48393,TEXAS,ROBERTS,924.0546875,0,0,0,0,0,0,0,2100,0
a48395,TEXAS,ROBERTSON,854.3953125,0,0,0,0,3900,1600,5000,9000,0
a48397,TEXAS,ROCKWALL,127.0328125,,,,,,,,,
a48399,TEXAS,RUNNELS,1050.69375,0,0,0,0,0,1000,0,0,0
a48401,TEXAS,RUSK,923.4328125,0,0,0,0,1200,0,0,0,0
a48403,TEXAS,SABINE,490.26875,,,,,,,,,
a48405,TEXAS,SAN AUGUSTINE,527.875,,,,,,,,,
a48407,TEXAS,SAN JACINTO,569.23125,,,,,,,,,
a48409,TEXAS,SAN PATRICIO,691.6515625,0,0,0,0,0,10400,6400,22500,16900
a48411,TEXAS,SAN SABA,1134.460938,,,,,,,,,
a48413,TEXAS,SCHLEICHER,1310.609375,,,,,,,,,
a48415,TEXAS,SCURRY,905.4359375,,,,,,,,,
a48417,TEXAS,SHACKELFORD,913.9515625,,,,,,,,,
a48419,TEXAS,SHELBY,794.109375,,,,,,,,,
a48421,TEXAS,SHERMAN,923.0296875,0,0,0,0,12900,26000,34700,98000,97300
a48423,TEXAS,SMITH,921.43125,0,0,0,0,0,2000,0,0,0
a48425,TEXAS,SOMERVELL,186.4828125,,,,,,,,,
a48427,TEXAS,STARR,1223.103125,0,0,0,0,1200,600,25700,10300,0
a48429,TEXAS,STEPHENS,894.6390625,,,,,,,,,
a48431,TEXAS,STERLING,923.3578125,,,,,,,,,
a48433,TEXAS,STONEWALL,916.30625,0,0,0,0,600,0,0,0,0
a48435,TEXAS,SUTTON,1453.764063,,,,,,,,,
a48437,TEXAS,SWISHER,890.1359375,0,0,0,0,11900,40000,24500,15000,18700
a48439,TEXAS,TARRANT,859.8921875,0,0,0,0,700,0,0,0,0
a48441,TEXAS,TAYLOR,915.4875,,,,,,,,,
a48443,TEXAS,TERRELL,2357.729688,,,,,,,,,
a48445,TEXAS,TERRY,888.8125,,,,,,,,,
a48447,TEXAS,THROCKMORTON,912.359375,,,,,,,,,
a48449,TEXAS,TITUS,406.0515625,0,0,0,0,0,500,0,0,0
a48451,TEXAS,TOM GREEN,1522.1,0,0,0,0,0,500,0,1700,3000
a48453,TEXAS,TRAVIS,989.796875,0,0,0,0,1700,5000,5600,11500,15600
a48455,TEXAS,TRINITY,692.8078125,0,0,0,0,2300,0,0,0,0
a48457,TEXAS,TYLER,922.8578125,0,0,0,0,550,0,0,0,0
a48459,TEXAS,UPSHUR,582.9375,,,,,,,,,
a48461,TEXAS,UPTON,1241.321875,,,,,,,,,
a48463,TEXAS,UVALDE,1551.917188,0,0,0,0,5300,19300,17200,22800,20900
a48465,TEXAS,VAL VERDE,3143.707813,,,,,,,,,
a48467,TEXAS,VAN ZANDT,842.5375,0,0,0,0,2200,2100,0,0,0
a48469,TEXAS,VICTORIA,882.1265625,0,0,0,0,5700,22700,21000,29000,32400
a48471,TEXAS,WALKER,784.15625,0,0,0,0,0,0,0,1400,0
a48473,TEXAS,WALLER,512.2390625,0,0,0,0,8500,17800,11700,9000,6400
a48475,TEXAS,WARD,835.4890625,,,,,,,,,
a48477,TEXAS,WASHINGTON,603.9125,0,0,0,0,10000,6000,1200,1300,0
a48479,TEXAS,WEBB,3356.85,0,0,0,0,0,500,0,0,0
a48481,TEXAS,WHARTON,1086.13125,0,0,0,0,16700,41600,62300,34200,74200
a48483,TEXAS,WHEELER,914.5875,,,,,,,,,
a48485,TEXAS,WICHITA,627.765625,,,,,,,,,
a48487,TEXAS,WILBARGER,970.8328125,0,0,0,0,0,1000,0,0,0
a48489,TEXAS,WILLACY,590.5078125,0,0,0,0,1800,2900,9700,2200,0
a48491,TEXAS,WILLIAMSON,1118.56875,0,0,0,0,8700,12500,15300,87000,102000
a48493,TEXAS,WILSON,803.7171875,0,0,0,0,7900,9000,6300,8000,10600
a48495,TEXAS,WINKLER,841.1109375,,,,,,,,,
a48497,TEXAS,WISE,904.578125,,,,,,,,,
a48499,TEXAS,WOOD,645.2421875,,,,,,,,,
a48501,TEXAS,YOAKUM,799.728125,0,0,0,0,0,3100,0,0,0
a48503,TEXAS,YOUNG,914.4578125,,,,,,,,,
a48505,TEXAS,ZAPATA,996.7609375,,,,,,,,,
a48507,TEXAS,ZAVALA,1297.385938,0,0,0,0,7400,12000,6300,5200,2800
a48000,TEXAS,,268580.82,4685000,4866000,2959000,1391000,670000,1500000,1650000,2100000,2300000
a49001,UTAH,BEAVER,2589.953125,0,0,0,0,0,1600,1500,1400,0
a49003,UTAH,BOX ELDER,5700.532813,0,0,0,0,0,17800,13100,12500,0
a49005,UTAH,CACHE,1164.54375,0,0,0,0,0,11200,6300,7000,0
a49007,UTAH,CARBON,1478.479688,0,0,0,0,0,1100,0,600,0
a49009,UTAH,DAGGETT,698.3484375,,,,,,,,,
a49011,UTAH,DAVIS,298.7125,0,0,0,0,0,6600,5100,2600,0
a49013,UTAH,DUCHESNE,3238.01875,0,0,0,0,0,4800,1800,2600,0
a49015,UTAH,EMERY,4462.040625,0,0,0,0,0,2400,1100,1600,0
a49017,UTAH,GARFIELD,5174.217188,0,0,0,0,0,400,0,0,0
a49019,UTAH,GRAND,3671.260938,0,0,0,0,0,300,0,0,0
a49021,UTAH,IRON,3297.995313,0,0,0,0,0,2300,1000,700,0
a49023,UTAH,JUAB,3391.779688,0,0,0,0,0,1800,500,500,0
a49025,UTAH,KANE,3991.948438,,,,,,,,,
a49027,UTAH,MILLARD,6589.134375,0,0,0,0,0,5400,4800,8400,0
a49029,UTAH,MORGAN,609.1265625,0,0,0,0,0,300,0,0,0
a49031,UTAH,PIUTE,757.809375,0,0,0,0,0,600,0,0,0
a49033,UTAH,RICH,1028.54375,,,,,,,,,
a49035,UTAH,SALT LAKE,737.2953125,0,0,0,0,0,1300,1100,700,0
a49037,UTAH,SAN JUAN,7820.1,,,,,,,,,
a49039,UTAH,SANPETE,1588.076563,0,0,0,0,0,4400,1400,2700,0
a49041,UTAH,SEVIER,1910.248438,0,0,0,0,0,6100,4900,4400,0
a49043,UTAH,SUMMIT,1871.209375,,,,,,,,,
a49045,UTAH,TOOELE,6929.103125,0,0,0,0,0,800,0,500,0
a49047,UTAH,UINTAH,4477.089063,0,0,0,0,0,4700,3000,4000,0
a49049,UTAH,UTAH,2003.678125,0,0,0,0,0,18800,12000,8500,0
a49051,UTAH,WASATCH,1174.159375,,,,,,,,,
a49053,UTAH,WASHINGTON,2426.620313,0,0,0,0,0,100,0,0,0
a49055,UTAH,WAYNE,2460.325,0,0,0,0,0,100,0,0,0
a49057,UTAH,WEBER,575.190625,0,0,0,0,0,7100,5400,4500,0
a49000,UTAH,,84898.83,17000,29000,31000,49000,63000,100000,65000,64000,70000
a50001,VERMONT,ADDISON,766.2953125,,,,,,,,,
a50003,VERMONT,BENNINGTON,674.9875,,,,,,,,,
a50005,VERMONT,CALEDONIA,648.9078125,,,,,,,,,
a50007,VERMONT,CHITTENDEN,536.6375,,,,,,,,,
a50009,VERMONT,ESSEX,663.665625,,,,,,,,,
a50011,VERMONT,FRANKLIN,633.69375,,,,,,,,,
a50013,VERMONT,GRAND ISLE,81.8125,,,,,,,,,
a50015,VERMONT,LAMOILLE,458.803125,,,,,,,,,
a50017,VERMONT,ORANGE,687.1109375,,,,,,,,,
a50019,VERMONT,ORLEANS,693.2546875,,,,,,,,,
a50021,VERMONT,RUTLAND,929.8390625,,,,,,,,,
a50023,VERMONT,WASHINGTON,687.1078125,,,,,,,,,
a50025,VERMONT,WINDHAM,785.3171875,,,,,,,,,
a50027,VERMONT,WINDSOR,969.284375,,,,,,,,,
a50000,VERMONT,,9614.26,60000,65000,67000,48000,77000,109000,86000,90000,92000
a51001,VIRGINIA,ACCOMACK,449.3,0,0,0,0,0,9100,7400,21000,25000
a51003,VIRGINIA,ALBEMARLE,730.9796875,0,0,0,0,0,4300,3200,3600,1000
a51005,VIRGINIA,ALLEGHANY,450.909375,0,0,0,0,0,1000,0,700,0
a51007,VIRGINIA,AMELIA,355.2671875,0,0,0,0,0,7600,5500,4100,6500
a51009,VIRGINIA,AMHERST,473.934375,0,0,0,0,0,2000,0,800,0
a51011,VIRGINIA,APPOMATTOX,333.49375,0,0,0,0,0,4600,2800,1600,600
a51013,VIRGINIA,ARLINGTON,25.9359375,,,,,,,,,
a51015,VIRGINIA,AUGUSTA,1002.01875,0,0,0,0,0,24800,24800,23000,19400
a51017,VIRGINIA,BATH,529.159375,0,0,0,0,0,1000,0,500,0
a51019,VIRGINIA,BEDFORD,759.8890625,0,0,0,0,0,11000,6100,4000,2200
a51021,VIRGINIA,BLAND,357.7203125,0,0,0,0,0,1800,0,1000,0
a51023,VIRGINIA,BOTETOURT,541.2390625,0,0,0,0,0,4000,3600,3000,3300
a51025,VIRGINIA,BRUNSWICK,566.1703125,0,0,0,0,0,7400,2500,1100,0
a51027,VIRGINIA,BUCHANAN,502.7734375,0,0,0,0,0,400,0,0,0
a51029,VIRGINIA,BUCKINGHAM,579.65625,0,0,0,0,0,3900,2000,800,1200
a51031,VIRGINIA,CAMPBELL,553.0125,0,0,0,0,0,9200,4300,4800,2300
a51033,VIRGINIA,CAROLINE,529.55625,0,0,0,0,0,13900,7300,10000,15300
a51035,VIRGINIA,CARROLL,474.696875,0,0,0,0,0,2800,0,2000,0
a51036,VIRGINIA,CHARLES CITY,182.8625,0,0,0,0,0,6000,4700,5200,9100
a51037,VIRGINIA,CHARLOTTE,475.26875,0,0,0,0,0,8600,3100,2000,2500
a51550,VIRGINIA,CHESAPEAKE CITY,374.471875,0,0,0,0,0,18500,12800,12600,9000
a51041,VIRGINIA,CHESTERFIELD,430.79375,0,0,0,0,0,1200,0,0,700
a51043,VIRGINIA,CLARKE,176.153125,0,0,0,0,0,11000,4500,4000,5200
a51045,VIRGINIA,CRAIG,329.5296875,0,0,0,0,0,1500,0,600,0
a51047,VIRGINIA,CULPEPER,379.2296875,0,0,0,0,0,24000,12700,10000,10000
a51049,VIRGINIA,CUMBERLAND,297.465625,0,0,0,0,0,4800,2100,2700,0
a51051,VIRGINIA,DICKENSON,330.5484375,0,0,0,0,0,400,0,0,0
a51053,VIRGINIA,DINWIDDIE,503.7140625,0,0,0,0,0,9200,4100,3300,4500
a51057,VIRGINIA,ESSEX,257.1328125,0,0,0,0,0,13600,11000,16000,18400
a51059,VIRGINIA,FAIRFAX,414.121875,0,0,0,0,0,1900,0,0,0
a51061,VIRGINIA,FAUQUIER,647.628125,0,0,0,0,0,30000,18400,13000,12500
a51063,VIRGINIA,FLOYD,380.425,0,0,0,0,0,3700,0,3400,0
a51065,VIRGINIA,FLUVANNA,286.7234375,0,0,0,0,0,1400,900,1200,0
a51067,VIRGINIA,FRANKLIN,690.421875,0,0,0,0,0,15500,14300,14500,12700
a51069,VIRGINIA,FREDERICK,422.7296875,0,0,0,0,0,8000,4300,2000,3300
a51071,VIRGINIA,GILES,355.784375,0,0,0,0,0,600,0,0,0
a51073,VIRGINIA,GLOUCESTER,217.8046875,0,0,0,0,0,6500,5400,6000,6000
a51075,VIRGINIA,GOOCHLAND,280.803125,0,0,0,0,0,5500,3300,4300,5000
a51077,VIRGINIA,GRAYSON,450.4046875,0,0,0,0,0,2700,0,1300,0
a51079,VIRGINIA,GREENE,156.23125,0,0,0,0,0,2600,1800,900,800
a51081,VIRGINIA,GREENSVILLE,302.11875,0,0,0,0,0,10900,4400,1500,1700
a51083,VIRGINIA,HALIFAX,817.8359375,0,0,0,0,0,16500,5600,3700,3900
a51085,VIRGINIA,HANOVER,468.34375,0,0,0,0,0,12000,10400,14000,14600
a51087,VIRGINIA,HENRICO,293.6953125,0,0,0,0,0,3000,2400,2200,0
a51089,VIRGINIA,HENRY,393.290625,0,0,0,0,0,1600,1000,0,0
a51091,VIRGINIA,HIGHLAND,415.159375,0,0,0,0,0,800,0,500,0
a51093,VIRGINIA,ISLE OF WIGHT,315.6109375,0,0,0,0,0,24600,16400,9500,10000
a51095,VIRGINIA,JAMES CITY,151.53125,0,0,0,0,0,3700,1400,2000,0
a51097,VIRGINIA,KING AND QUEEN,315.1296875,0,0,0,0,0,11000,10800,12200,14700
a51099,VIRGINIA,KING GEORGE,179.946875,0,0,0,0,0,6500,4500,4200,0
a51101,VIRGINIA,KING WILLIAM,273.940625,0,0,0,0,0,14000,11700,10000,13500
a51103,VIRGINIA,LANCASTER,133.25,0,0,0,0,0,7600,3500,4700,0
a51105,VIRGINIA,LEE,435.428125,0,0,0,0,0,4700,1800,700,700
a51107,VIRGINIA,LOUDOUN,515.5265625,0,0,0,0,0,41500,17600,8800,8100
a51109,VIRGINIA,LOUISA,496.2875,0,0,0,0,0,7000,4700,3000,2700
a51111,VIRGINIA,LUNENBURG,431.6828125,0,0,0,0,0,4500,900,0,0
a51113,VIRGINIA,MADISON,320.68125,0,0,0,0,0,13300,9300,6800,7100
a51115,VIRGINIA,MATHEWS,85.9296875,0,0,0,0,0,2400,1000,1100,1000
a51117,VIRGINIA,MECKLENBURG,625.459375,0,0,0,0,0,7400,3400,1700,0
a51119,VIRGINIA,MIDDLESEX,130.3203125,0,0,0,0,0,6200,3200,5000,6300
a51121,VIRGINIA,MONTGOMERY,396.9546875,0,0,0,0,0,6200,4800,2600,0
a51125,VIRGINIA,NELSON,470.859375,0,0,0,0,0,1500,900,0,0
a51127,VIRGINIA,NEW KENT,209.50625,0,0,0,0,0,4100,3600,4400,4600
a51131,VIRGINIA,NORTHAMPTON,211.6125,0,0,0,0,0,900,0,4000,8700
a51133,VIRGINIA,NORTHUMBERLAND,191.30625,0,0,0,0,0,15500,9200,14900,16200
a51135,VIRGINIA,NOTTOWAY,314.390625,0,0,0,0,0,5000,2200,1500,2200
a51137,VIRGINIA,ORANGE,340.7765625,0,0,0,0,0,12600,8000,7000,7900
a51139,VIRGINIA,PAGE,310.8546875,0,0,0,0,0,7600,5300,3800,3500
a51141,VIRGINIA,PATRICK,483.0875,0,0,0,0,0,5400,3100,1600,2100
a51143,VIRGINIA,PITTSYLVANIA,1011.864063,0,0,0,0,0,14900,6200,8200,7800
a51145,VIRGINIA,POWHATAN,260.2140625,0,0,0,0,0,4200,4400,2700,0
a51147,VIRGINIA,PRINCE EDWARD,352.1140625,0,0,0,0,0,5600,3000,2800,0
a51149,VIRGINIA,PRINCE GEORGE,298.33125,0,0,0,0,0,7900,4900,4400,5500
a51153,VIRGINIA,PRINCE WILLIAM,348.8359375,0,0,0,0,0,9400,3400,3000,2000
a51155,VIRGINIA,PULASKI,319.8546875,0,0,0,0,0,4900,3100,3000,0
a51157,VIRGINIA,RAPPAHANNOCK,266.3890625,0,0,0,0,0,3400,1000,1000,0
a51159,VIRGINIA,RICHMOND,191.48125,0,0,0,0,0,11200,6900,10000,12700
a51161,VIRGINIA,ROANOKE,307.4046875,0,0,0,0,0,900,0,0,0
a51163,VIRGINIA,ROCKBRIDGE,606.778125,0,0,0,0,0,4000,3900,4000,3000
a51165,VIRGINIA,ROCKINGHAM,866.48125,0,0,0,0,0,39000,33400,34000,26200
a51167,VIRGINIA,RUSSELL,473.8296875,0,0,0,0,0,2900,0,0,0
a51169,VIRGINIA,SCOTT,535.528125,0,0,0,0,0,2600,1000,1200,0
a51171,VIRGINIA,SHENANDOAH,509.1765625,0,0,0,0,0,12900,8300,9000,10600
a51173,VIRGINIA,SMYTH,450.9375,0,0,0,0,0,6200,4500,4000,0
a51175,VIRGINIA,SOUTHAMPTON,607.3453125,0,0,0,0,0,40800,28000,8500,12500
a51177,VIRGINIA,SPOTSYLVANIA,410.55,0,0,0,0,0,8100,3600,2500,3700
a51179,VIRGINIA,STAFFORD,268.96875,0,0,0,0,0,3300,1400,1500,1500
a51800,VIRGINIA,SUFFOLK CITY,400.1296875,0,0,0,0,0,21400,19500,8500,10500
a51181,VIRGINIA,SURRY,278.946875,0,0,0,0,0,13900,6700,5300,7600
a51183,VIRGINIA,SUSSEX,490.21875,0,0,0,0,0,16400,7500,4500,8200
a51185,VIRGINIA,TAZEWELL,518.846875,0,0,0,0,0,2900,0,1200,600
a51810,VIRGINIA,VIRGINIA BEACH CITY,303.134375,0,0,0,0,0,10600,8900,7500,7500
a51187,VIRGINIA,WARREN,212.6640625,0,0,0,0,0,1700,0,0,0
a51191,VIRGINIA,WASHINGTON,573.984375,0,0,0,0,0,11200,8300,5300,2900
a51193,VIRGINIA,WESTMORELAND,229.3484375,0,0,0,0,0,16400,10200,12200,14600
a51195,VIRGINIA,WISE,410.6609375,0,0,0,0,0,500,0,0,0
a51197,VIRGINIA,WYTHE,461.809375,0,0,0,0,0,8500,8300,7500,4500
a51199,VIRGINIA,YORK,240.2328125,0,0,0,0,0,300,0,0,0
a51000,VIRGINIA,,42774.2,1558000,1366000,973000,741000,692000,830000,530000,470000,490000
a53001,WASHINGTON,ADAMS,1924.360938,0,0,0,0,4100,9000,6700,8000,0
a53003,WASHINGTON,ASOTIN,635.340625,,,,,,,,,
a53005,WASHINGTON,BENTON,1703.10625,0,0,0,0,3400,21500,30400,0,0
a53007,WASHINGTON,CHELAN,2921.375,,,,,,,,,
a53009,WASHINGTON,CLALLAM,1739.3875,0,0,0,0,150,0,0,0,0
a53011,WASHINGTON,CLARK,628.2203125,0,0,0,0,3300,4400,2500,1300,0
a53013,WASHINGTON,COLUMBIA,868.821875,0,0,0,0,50,0,0,0,0
a53015,WASHINGTON,COWLITZ,1138.321875,0,0,0,0,550,900,1200,0,0
a53017,WASHINGTON,DOUGLAS,1819.382813,0,0,0,0,350,0,0,0,0
a53019,WASHINGTON,FERRY,2203.976563,0,0,0,0,150,0,0,0,0
a53021,WASHINGTON,FRANKLIN,1242.117188,0,0,0,0,9500,21000,17800,12000,30700
a53023,WASHINGTON,GARFIELD,710.546875,,,,,,,,,
a53025,WASHINGTON,GRANT,2681.128125,0,0,0,0,23200,35000,20000,43000,59000
a53027,WASHINGTON,GRAYS HARBOR,1897.90625,0,0,0,0,500,900,600,0,0
a53029,WASHINGTON,ISLAND,208.4359375,0,0,0,0,50,0,500,0,0
a53031,WASHINGTON,JEFFERSON,1804.023438,0,0,0,0,100,0,0,0,0
a53033,WASHINGTON,KING,2115.509375,0,0,0,0,800,1600,1100,0,0
a53035,WASHINGTON,KITSAP,394.91875,0,0,0,0,200,0,0,0,0
a53037,WASHINGTON,KITTITAS,2297.5875,0,0,0,0,1000,2500,500,0,0
a53039,WASHINGTON,KLICKITAT,1872.357813,0,0,0,0,200,800,500,0,0
a53041,WASHINGTON,LEWIS,2402.139063,0,0,0,0,650,1200,1200,0,0
a53043,WASHINGTON,LINCOLN,2311.20625,0,0,0,0,50,0,500,0,0
a53045,WASHINGTON,MASON,960.9640625,0,0,0,0,150,0,0,0,0
a53047,WASHINGTON,OKANOGAN,5268.064063,0,0,0,0,300,0,600,0,0
a53049,WASHINGTON,PACIFIC,933.00625,0,0,0,0,50,0,0,0,0
a53051,WASHINGTON,PEND OREILLE,1400.264063,0,0,0,0,50,0,0,0,0
a53053,WASHINGTON,PIERCE,1669.795313,0,0,0,0,250,600,700,0,0
a53055,WASHINGTON,SAN JUAN,174.9171875,,,,,,,,,
a53057,WASHINGTON,SKAGIT,1735.25625,0,0,0,0,3300,7500,5000,5500,0
a53059,WASHINGTON,SKAMANIA,1656.492188,0,0,0,0,100,0,0,0,0
a53061,WASHINGTON,SNOHOMISH,2089.064063,0,0,0,0,2400,3000,3700,4300,0
a53063,WASHINGTON,SPOKANE,1763.635938,0,0,0,0,250,0,0,0,0
a53065,WASHINGTON,STEVENS,2478.304688,0,0,0,0,100,0,0,0,0
a53067,WASHINGTON,THURSTON,721.8265625,0,0,0,0,250,500,400,0,0
a53069,WASHINGTON,WAHKIAKUM,263.371875,0,0,0,0,400,600,400,0,0
a53071,WASHINGTON,WALLA WALLA,1270.50625,0,0,0,0,800,7400,6500,0,0
a53073,WASHINGTON,WHATCOM,2106.859375,0,0,0,0,4800,8400,8500,16000,0
a53075,WASHINGTON,WHITMAN,2159.348438,,,,,,,,,
a53077,WASHINGTON,YAKIMA,4297.028125,0,0,0,0,26500,17500,10000,26000,41600
a53000,WASHINGTON,,71299.64,34000,32000,19000,83000,88000,145000,120000,155000,200000
a54001,WEST VIRGINIA,BARBOUR,340.7890625,0,0,0,0,0,320,0,0,0
a54003,WEST VIRGINIA,BERKELEY,321.1328125,0,0,0,0,0,12550,7600,4900,5000
a54005,WEST VIRGINIA,BOONE,501.5375,0,0,0,0,0,190,0,0,0
a54007,WEST VIRGINIA,BRAXTON,510.8140625,0,0,0,0,0,370,0,0,0
a54009,WEST VIRGINIA,BROOKE,88.846875,0,0,0,0,0,800,0,0,0
a54011,WEST VIRGINIA,CABELL,281.0171875,0,0,0,0,0,1600,0,0,0
a54013,WEST VIRGINIA,CALHOUN,279.2484375,0,0,0,0,0,100,0,0,0
a54015,WEST VIRGINIA,CLAY,341.8984375,0,0,0,0,0,90,0,0,0
a54017,WEST VIRGINIA,DODDRIDGE,319.725,0,0,0,0,0,160,0,0,0
a54019,WEST VIRGINIA,FAYETTE,661.528125,0,0,0,0,0,220,0,0,0
a54021,WEST VIRGINIA,GILMER,338.503125,0,0,0,0,0,400,0,0,0
a54023,WEST VIRGINIA,GRANT,477.209375,0,0,0,0,0,1290,1000,1000,0
a54025,WEST VIRGINIA,GREENBRIER,1019.5625,0,0,0,0,0,3210,4800,2000,0
a54027,WEST VIRGINIA,HAMPSHIRE,640.2328125,0,0,0,0,0,4200,2900,1400,900
a54029,WEST VIRGINIA,HANCOCK,82.965625,0,0,0,0,0,260,0,0,0
a54031,WEST VIRGINIA,HARDY,582.3109375,0,0,0,0,0,7760,8000,5600,6600
a54033,WEST VIRGINIA,HARRISON,415.9828125,0,0,0,0,0,650,0,0,0
a54035,WEST VIRGINIA,JACKSON,464.3515625,0,0,0,0,0,940,900,0,0
a54037,WEST VIRGINIA,JEFFERSON,209.5453125,0,0,0,0,0,23960,17000,14000,13800
a54039,WEST VIRGINIA,KANAWHA,901.6375,0,0,0,0,0,110,0,0,0
a54041,WEST VIRGINIA,LEWIS,384.9203125,0,0,0,0,0,460,0,0,0
a54043,WEST VIRGINIA,LINCOLN,437.0421875,0,0,0,0,0,300,0,0,0
a54045,WEST VIRGINIA,LOGAN,453.753125,,,,,,,,,
a54049,WEST VIRGINIA,MARION,308.734375,0,0,0,0,0,190,0,0,0
a54051,WEST VIRGINIA,MARSHALL,305.43125,0,0,0,0,0,1780,900,0,0
a54053,WEST VIRGINIA,MASON,430.778125,0,0,0,0,0,10360,9900,5500,5100
a54047,WEST VIRGINIA,MCDOWELL,533.453125,,,,,,,,,
a54055,WEST VIRGINIA,MERCER,418.94375,0,0,0,0,0,440,0,0,0
a54057,WEST VIRGINIA,MINERAL,327.6671875,0,0,0,0,0,1560,1600,1000,600
a54059,WEST VIRGINIA,MINGO,422.5890625,,,,,,,,,
a54061,WEST VIRGINIA,MONONGALIA,360.0578125,0,0,0,0,0,600,0,0,0
a54063,WEST VIRGINIA,MONROE,472.7515625,0,0,0,0,0,4770,8500,3000,1700
a54065,WEST VIRGINIA,MORGAN,228.7453125,0,0,0,0,0,1550,900,0,600
a54067,WEST VIRGINIA,NICHOLAS,646.825,0,0,0,0,0,400,0,0,0
a54069,WEST VIRGINIA,OHIO,105.8203125,0,0,0,0,0,770,1300,0,0
a54071,WEST VIRGINIA,PENDLETON,696.0890625,0,0,0,0,0,6200,3000,1900,2600
a54073,WEST VIRGINIA,PLEASANTS,130.1078125,0,0,0,0,0,630,900,0,0
a54075,WEST VIRGINIA,POCAHONTAS,940.2734375,0,0,0,0,0,1490,1900,0,800
